root_id,flow,super_class,class,sub_class,cell_type,hemibrain_type,hemilineage,side,nerve
720575940630759755,intrinsic,central,,,CB1092,,LB3,left,
720575940632934751,efferent,descending,,,DNge094,,LB7,right,CV
720575940635859354,intrinsic,central,,,,IB008,putative_primary,left,
720575940623371920,afferent,ascending,AN,AN_GNG,AN_GNG_186,,,right,CV
720575940622835947,intrinsic,central,,,CB1120,,TRdl_b,right,
720575940638720233,intrinsic,visual_centrifugal,,,OA-AL2i2,hb-1535212969,putative_primary,right,
720575940626717573,intrinsic,central,,,,LAL126,putative_primary,left,
720575940632963042,intrinsic,central,,,CB1291,,MX7,right,
720575940630620044,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940613726406,afferent,ascending,AN,SA_DMT_DMetaN,,,,right,CV
720575940612579053,afferent,sensory,gustatory,sugar/water,LB3,,,left,MxLbN
720575940628797608,afferent,ascending,AN,AN_GNG,AN_GNG_199,,,right,CV
720575940639059875,intrinsic,central,,,,"WED102,WED103",DM1_antero_ventral,left,
720575940618202539,afferent,ascending,AN,,,,,right,CV
720575940637569870,intrinsic,central,,,,AVLP299_b,VLPa1_lateral,right,
720575940607695428,afferent,ascending,AN,SA_DMT_DMetaN,,,,right,CV
720575940640205501,intrinsic,central,,,,PS019,AOTUv1_ventral,left,
720575940630778050,intrinsic,visual_projection,,,MTe19,hb-1746373639,,right,
720575940621347092,intrinsic,central,,,,"CL121,CL122",PSa1,right,
720575940626271260,intrinsic,central,,,CB3371,,MD3,left,
720575940624767434,intrinsic,central,,,CB1427,,MD3,left,
720575940606683266,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940627443996,intrinsic,central,,,CB0907,,,right,
720575940655013281,intrinsic,central,,,CB0292,,LB7__prim,left,
720575940616907678,intrinsic,central,,,,VES023,PSa1,left,
720575940621422518,intrinsic,central,,,CB0460,,MX3,right,
720575940620134638,intrinsic,central,,,,SMP482,SMPpv1,left,
720575940631882271,intrinsic,central,,,CB1978,,MD3,right,
720575940632889389,afferent,sensory,gustatory,sugar/water,LB3,,,left,MxLbN
720575940622853011,afferent,sensory,gustatory,low-salt,LB2,,,right,MxLbN
720575940634038041,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_11,,,right,CV
720575940611343853,afferent,sensory,mechanosensory,head_bristle,BM_MaPa,,,left,MxLbN
720575940614046098,intrinsic,central,,,CB1265,,MX3,right,
720575940614004143,afferent,ascending,AN,AN_GNG,AN_GNG_85,,,right,CV
720575940623387430,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_20,,,right,CV
720575940632134227,intrinsic,central,,,CB3813,,putative_primary,left,
720575940632386131,intrinsic,central,,,,AVLP287,VLPa1_lateral,right,
720575940614808844,afferent,sensory,mechanosensory,head_bristle,BM_Taste,,,left,MxLbN
720575940634290913,intrinsic,visual_centrifugal,,,cL09,,MX3,left,
720575940615634589,afferent,ascending,AN,SA_DMT_ADMN,SA_DMT_ADMN_11,,,right,CV
720575940615495867,efferent,descending,,,DNge091,,LB7,right,CV
720575940624623287,intrinsic,central,,,CB0847,,putative_primary,left,
720575940632936332,intrinsic,central,,,CB0561,,MX7__prim,left,
720575940639432782,intrinsic,central,,,CB0690,hb-5813078104,putative_primary,left,
720575940625344304,intrinsic,central,,,CB1087,,VESa2,left,
720575940622397075,afferent,sensory,mechanosensory,head_bristle,BM_vOcci_vPoOr,,,left,MxLbN
720575940632826691,intrinsic,central,,,,AVLP099,VLPl&p2_lateral,left,
720575940633839979,intrinsic,central,,,CB1086,,VESa2,left,
720575940617716566,afferent,ascending,AN,AN_GNG_AMMC,AN_GNG_AMMC_2,,,left,CV
720575940618838875,intrinsic,central,,,CB2957,,WEDa2,left,
720575940624524215,intrinsic,central,,,,AVLP097,VLPl1_or_VLPl5,left,
720575940611557017,intrinsic,central,,,PS117a,PS117,DM1_antero_ventral,right,
720575940631498563,efferent,descending,,,,DNa08,WEDd1,left,CV
720575940618876830,efferent,descending,,,DNg110_a,,LB12,right,CV
720575940620632369,efferent,descending,,,DNg18_b,,LB6,left,CV
720575940627372184,afferent,sensory,mechanosensory,,JO-F,,,right,AN
720575940630176815,intrinsic,central,,,,WED056,WEDa1,right,
720575940619058334,intrinsic,central,,,CB0850,,putative_primary,right,
720575940632107940,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940637187550,intrinsic,central,,,CB1891,,VESa2,right,
720575940624530372,intrinsic,central,,,CB1199,,TRdl_b,left,
720575940628635751,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_18,,,right,CV
720575940618846228,intrinsic,central,,,CB2526,,TRdl_b,left,
720575940617658997,intrinsic,central,,,CB2237,,,left,
720575940628972048,intrinsic,central,,,CB0542,,putative_primary,left,
720575940614965691,intrinsic,central,,,CB0722,,putative_primary,left,
720575940620556680,afferent,sensory,mechanosensory,head_bristle,BM_Ant,,,right,AN
720575940626741379,intrinsic,central,,,CB0128,,SMPpv2_dorsal,left,
720575940611081586,intrinsic,central,,,CB2751,,LB3,left,
720575940615706018,afferent,ascending,AN,AN_GNG_FLA,AN_GNG_AVLP_1,,,right,CV
720575940660914561,intrinsic,central,ALON,,ALON1,,putative_primary,right,
720575940630603091,intrinsic,central,,,CB1542,,ALl1_ventral,left,
720575940627565059,intrinsic,central,,,CB2415,,LB19,right,
720575940627925564,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_6,,,right,CV
720575940627523584,afferent,sensory,mechanosensory,,JO-FDA,,,left,AN
720575940625063694,afferent,ascending,AN,AN_GNG_SPS,AN_GNG_SPS_1,,,right,CV
720575940613171454,afferent,ascending,AN,AN_SPS_IPS,AN_SPS_IPS_2,,,right,CV
720575940637881432,intrinsic,central,,,CB2382,,DM6_central1,left,
720575940635632888,afferent,ascending,AN,AN_GNG,AN_GNG_76,,,right,CV
720575940620332385,intrinsic,central,,,,PS248,DM6_central1,left,
720575940629782072,efferent,descending,,,DNpe012,DNp16,PSp2,left,CV
720575940602703072,afferent,ascending,AN,AN_FLA_GNG,AN_FLA_GNG_2,,,right,CV
720575940625579722,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940623178995,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940610863310,efferent,descending,,,DNg02_a,,LB12,right,CV
720575940608999492,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940618492245,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940627514567,intrinsic,central,,,VES063a,VES063,VLPp&l1_posterior,left,
720575940632387484,intrinsic,central,,,CB2474,,LB3,right,
720575940618746533,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940629692155,intrinsic,central,,,,PS209,VLPp2,right,
720575940617493597,intrinsic,central,,,CB0364,,TRdm,left,
720575940615089369,afferent,sensory,gustatory,low-salt,LB2,,,left,MxLbN
720575940630706572,intrinsic,central,,,CB1937,,LB3,right,
720575940635164779,afferent,ascending,AN,AN_GNG,AN_GNG_158,,,right,CV
720575940641254784,intrinsic,central,,,CB2840,,VLPd1,left,
720575940638223174,intrinsic,central,,,PS117b,PS117,DM1_antero_ventral,right,
720575940610033394,afferent,ascending,AN,,,,,left,CV
720575940614633867,intrinsic,central,,,CB1280,,ALl1_ventral,right,
720575940630665580,intrinsic,central,,,CB0655,hb-734814622,putative_primary,right,
720575940618494032,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940624133306,intrinsic,central,,,PS241b,PS241,DM4_ventral,right,
720575940620882603,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_5,,,right,CV
720575940603235500,intrinsic,central,,,CB1122,,VESa1,left,
720575940615044502,intrinsic,central,,,CB3659,,TRdm,right,
720575940616791709,intrinsic,central,,,CB0874,,putative_primary,right,
720575940631498925,efferent,descending,,,DNg18_b,,LB6,right,CV
720575940635995614,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940620052464,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940616986310,afferent,ascending,AN,AN_PRW_FLA,AN_SAD_FLA_1,,,left,CV
720575940620170887,intrinsic,central,,,CB0246,,putative_primary,right,
720575940614075390,intrinsic,central,,,CB2085,,MX7,left,
720575940612840982,intrinsic,central,,,VESa1_P02,hb-1663021115,VESa1,left,
720575940627020487,intrinsic,central,mAL,,mAL,"mAL1,mAL2A,mAL2B,mAL3A,mAL3B,mAL4,mAL5A,mAL5B,mAL6",CREa1_ventral,right,
720575940632880173,afferent,sensory,gustatory,sugar/water,LB3,,,right,MxLbN
720575940612423922,intrinsic,central,,,CB0889,,ALl1_ventral,left,
720575940610610841,efferent,descending,,,DNg26,,MX0__prim,right,CV
720575940605656521,efferent,descending,,,DNge015,,LB12,left,CV
720575940628651369,afferent,ascending,AN,SA_DMT_ADMN,SA_DMT_ADMN_5,,,left,CV
720575940621814911,intrinsic,central,,,CB0495,,putative_primary,left,
720575940627709956,intrinsic,central,,,CB0101,,,left,
720575940605622658,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940628869648,efferent,descending,,,DNge077,,putative_primary,right,CV
720575940615322553,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_23,,,right,CV
720575940643543496,intrinsic,central,,,CB0204,,putative_primary,right,
720575940626468178,intrinsic,central,,,CB0176,,putative_primary,right,
720575940617398358,intrinsic,central,,,,CRE015,CREa2_ventral,left,
720575940617035153,efferent,descending,,,DNg106,,MX3,left,CV
720575940627332139,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940631275601,intrinsic,central,,,,SLP236,ALl1_ventral,right,
720575940620975040,intrinsic,central,,,,ATL030,DM1_antero_ventral,right,
720575940618451285,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940605513649,efferent,descending,,,DNg90,,MX3,right,CV
720575940625837799,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_32,,,right,CV
720575940612281086,afferent,ascending,AN,AN_GNG,AN_GNG_175,,,left,CV
720575940637232447,intrinsic,central,mAL,,mAL,"mAL1,mAL2A,mAL2B,mAL3A,mAL3B,mAL4,mAL5A,mAL5B,mAL6",CREa1_ventral,left,
720575940638513205,intrinsic,central,,,CB2033,,AOTUv1_ventral,left,
720575940625878160,efferent,descending,,,,DNb01,putative_primary,left,CV
720575940616203869,intrinsic,central,,,CB2644,,TRdm,right,
720575940609915204,intrinsic,central,,,CB0807,,putative_primary,left,
720575940632116943,afferent,ascending,AN,AN_multi,AN_multi_31,,,right,CV
720575940614734754,efferent,motor,,,CB0783,,putative_primary,right,MxLbN
720575940635967118,intrinsic,central,,,,PVLP115,putative_primary,left,
720575940622976845,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_23,,,right,CV
720575940627177115,intrinsic,central,,,CB2647,,TRdl_b,right,
720575940654611617,afferent,sensory,mechanosensory,taste_peg,TPMN,,,right,MxLbN
720575940625741114,afferent,sensory,gustatory,taste_peg,,,,left,MxLbN
720575940645537902,efferent,descending,,,DNde001,SAD041,putative_primary,left,CV
720575940606482524,intrinsic,central,,,CB1464,,DM4_ventral,right,
720575940621806574,intrinsic,visual_projection,,,LTe42a,VES044,LHl4_posterior,left,
720575940613870242,intrinsic,central,,,,VES045,putative_primary,right,
720575940611939314,afferent,sensory,mechanosensory,,JO-F,,,right,AN
720575940620354836,efferent,descending,,,DNp14,SMP585,putative_primary,right,CV
720575940623415849,efferent,motor,,,CB0720,,putative_primary,right,MxLbN
720575940624660664,intrinsic,central,,,,PLP073,LALv1_ventral,right,
720575940619549867,intrinsic,central,,,CB3593,,TRdm,left,
720575940613061118,afferent,sensory,gustatory,bitter,LB1b,,,left,MxLbN
720575940634814832,afferent,ascending,AN,AN_GNG,AN_GNG_187,,,right,CV
720575940638204137,intrinsic,central,,,CB3714,,putative_primary,left,
720575940618998644,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940613019541,efferent,descending,,,DNg93,,putative_primary,right,CV
720575940615198150,intrinsic,central,,,,PS238,DM6_ventral,left,
720575940617488477,intrinsic,central,,,CB0853,,putative_primary,right,
720575940604102880,intrinsic,central,,,,SMP461,SMPpm1,left,
720575940625164558,intrinsic,central,,,CB0604,,putative_primary,right,
720575940630431225,intrinsic,central,,,,CL204,SMPpm1,right,
720575940620206068,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940621256384,intrinsic,central,,,CB0588,,putative_primary,right,
720575940613428945,afferent,sensory,mechanosensory,,JO-E,,,right,AN
720575940628651931,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940627814728,intrinsic,central,,,CB0278,,putative_primary,left,
720575940606218528,intrinsic,central,,,CB0563,,VESa1,right,
720575940620665816,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_15,,,right,CV
720575940626008160,afferent,ascending,AN,,,,,right,CV
720575940620998253,afferent,sensory,mechanosensory,head_bristle,BM_Taste,,,right,MxLbN
720575940621590237,afferent,ascending,AN,AN_GNG_VES,AN_GNG_VES_7,,,left,CV
720575940623042539,afferent,sensory,mechanosensory,,,,,left,MxLbN
720575940631821891,afferent,ascending,AN,AN_GNG,AN_GNG_175,,,right,CV
720575940639301747,afferent,ascending,AN,AN_GNG,AN_GNG_123,,,right,CV
720575940616892062,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_21,,,right,CV
720575940647524473,afferent,ascending,AN,SA_DMT_ADMN,SA_DMT_ADMN_1,,,right,CV
720575940623209165,intrinsic,central,,,CB0707,,putative_primary,right,
720575940630083962,intrinsic,central,,,,PS093,PSa1,left,
720575940633640493,intrinsic,central,,,,VES056,putative_primary,right,
720575940620724504,afferent,ascending,AN,SA_DMT_DMetaN,,,,right,CV
720575940647100548,intrinsic,central,,,CB1038,,MD3,right,
720575940624875018,intrinsic,central,,,CB1533,,LHp2,right,
720575940617109004,afferent,ascending,AN,AN_multi,AN_multi_40,,,right,CV
720575940641812699,intrinsic,visual_projection,,,VS3,VS,putative_primary,right,
720575940609732654,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940655587489,efferent,descending,,,DNp73,,,left,CV
720575940627824712,afferent,ascending,AN,AN_GNG_AMMC,AN_GNG_AMMC_1,,,left,CV
720575940604165856,intrinsic,central,,,,VES007,AOTUv1_ventral,left,
720575940622728728,efferent,descending,,,DNge145,,LB7,right,CV
720575940618344606,afferent,ascending,AN,AN_multi,AN_multi_62,,,left,CV
720575940624245946,intrinsic,central,,,CB2558,,ALl1_ventral,left,
720575940618238523,efferent,motor,,,CB0701,,putative_primary,left,PhN
720575940639802685,efferent,descending,,,DNge085,,LB6,left,CV
720575940643783534,intrinsic,central,,,,LAL026,CREa2_ventral,left,
720575940635184820,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940628543799,intrinsic,central,,,CB1094,,LB3,right,
720575940620037312,intrinsic,central,,,CB0446,,putative_primary,right,
720575940625478525,intrinsic,central,,,CB2044,,LB3,left,
720575940627184427,intrinsic,central,,,CB1786,,LB3,right,
720575940610549060,intrinsic,central,,,CB0802,,putative_primary,right,
720575940615422514,intrinsic,central,,,CB1978,,MD3,left,
720575940617485268,intrinsic,central,,,WED146b,WED146,DM6_central1,right,
720575940624915230,afferent,sensory,mechanosensory,,JO-EVP,,,left,AN
720575940616415003,intrinsic,central,,,,,LB0_anterior,center,
720575940614456332,intrinsic,central,,,,PS276,putative_primary,right,
720575940629901686,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940605424574,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940620595393,intrinsic,central,,,CB2748,,MX0__prim,left,
720575940626859283,efferent,descending,,,DNp60,CL139,SMPpv2_dorsal,right,CV
720575940611385829,afferent,sensory,mechanosensory,head_bristle,BM_Ant,,,right,AN
720575940631575627,afferent,sensory,mechanosensory,head_bristle,BM_dOcci,,,right,ON
720575940604729056,intrinsic,central,,,CB0170,,putative_primary,right,
720575940625962312,intrinsic,central,,,CB1350,,LB19,right,
720575940626791964,afferent,ascending,AN,,,,,left,CV
720575940646088068,intrinsic,central,,,CB0074,,putative_primary,right,
720575940626973201,intrinsic,central,,,CB0408,,putative_primary,left,
720575940613237654,afferent,ascending,AN,SA_DMT_DMetaN,SA_DMT_DMetaN_9,,,right,CV
720575940625557893,intrinsic,central,,,,PS091,PSa1,right,
720575940628117118,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940606746034,intrinsic,central,,,CB0532,,putative_primary,left,
720575940610063918,intrinsic,central,,,CB3707,,VESa1,left,
720575940620879808,afferent,sensory,mechanosensory,head_bristle,BM_FrOr,,,left,AN
720575940624698457,intrinsic,central,,,,SAD007,WEDd1,left,
720575940615171003,intrinsic,central,,,,VES065,SMPpv2_ventral,right,
720575940617551409,intrinsic,central,,,,PS260,DM6_central1,left,
720575940615979532,intrinsic,central,,,,SAD082,VLPl&p2_posterior,right,
720575940622581173,intrinsic,central,,,CB0268,,putative_primary,left,
720575940624005834,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_3,,,right,CV
720575940615503249,intrinsic,central,,,CB1394,,DM1_antero_ventral,left,
720575940648180868,efferent,descending,,,DNge057,,,right,CV
720575940622714004,afferent,ascending,AN,AN_GNG,AN_GNG_133,,,left,CV
720575940621098887,afferent,ascending,AN,AN_GNG,AN_GNG_192,,,right,CV
720575940628682345,intrinsic,central,,,,SAD070,putative_primary,right,
720575940633923479,intrinsic,central,,,,VES049,DM1_antero_ventral,right,
720575940619363207,intrinsic,central,,,,VES010,WEDa2,left,
720575940632509711,intrinsic,central,,,CB1942,,WEDa1,right,
720575940621226484,efferent,descending,,,,DNb04,putative_primary,right,CV
720575940643594519,intrinsic,central,,,,"SAD005,SAD006",WEDd1,right,
720575940623066893,intrinsic,central,,,CB1563,,MD_SA1,right,
720575940625890812,efferent,descending,,,DNpe008,PS228,PSp2,left,CV
720575940634589594,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940616217403,intrinsic,central,,,CB0895,,putative_primary,right,
720575940647228468,efferent,descending,,,DNg100,,putative_primary,right,CV
720575940609108174,afferent,ascending,AN,AN_GNG,AN_GNG_176,,,right,CV
720575940621008895,afferent,sensory,gustatory,bitter,LB1a,,,left,MxLbN
720575940634241727,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940623482772,intrinsic,central,,,CB2392,,LB19,right,
720575940630682618,efferent,descending,,,DNg08_a,,MX3,right,CV
720575940622790405,intrinsic,visual_centrifugal,,,cL01,,MX7,right,
720575940622474899,intrinsic,central,,,CB0212,,putative_primary,right,
720575940630309847,afferent,sensory,mechanosensory,head_bristle,BM_Taste,,,right,MxLbN
720575940620699162,afferent,sensory,unknown_sensory,accessory_pharyngeal_nerve_sensory_group2,,,,left,aPhN
720575940625175310,afferent,ascending,AN,AN_GNG,AN_GNG_111,,,right,CV
720575940625897603,afferent,ascending,AN,SA_DMT_ADMN,SA_DMT_ADMN_10,,,right,CV
720575940631328738,intrinsic,central,,,CB2238,,WEDa1,right,
720575940621779035,intrinsic,central,,,CB0148,,putative_primary,right,
720575940629812346,efferent,descending,,,DNde002,VES029,putative_primary,left,CV
720575940628249938,afferent,ascending,AN,AN_FLA_GNG,AN_FLA_GNG_2,,,left,CV
720575940644570932,afferent,ascending,AN,AN_GNG_VES,AN_GNG_VES_3,,,left,CV
720575940635715647,afferent,ascending,AN,AN_GNG,AN_GNG_43,,,right,CV
720575940624899405,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940630233404,efferent,motor,,,CB0915,,putative_primary,right,PhN
720575940616984588,intrinsic,visual_centrifugal,,,OA-AL2i3,,putative_primary,left,
720575940627180561,intrinsic,central,,,CB0956,,VLPl1_or_VLPl5,right,
720575940626557186,intrinsic,central,,,CB0906,,putative_primary,left,
720575940639781027,intrinsic,central,,,CB0257,,putative_primary,right,
720575940635771316,intrinsic,central,,,,PS051,putative_primary,left,
720575940631787693,intrinsic,central,,,CB1778,,TRdm,left,
720575940619074836,efferent,descending,,,DNg05_b,,LB12,left,CV
720575940614660263,efferent,descending,,,DNd03,,putative_primary,right,CV
720575940629810748,efferent,motor,,,CB0871,,putative_primary,right,MxLbN
720575940637571125,intrinsic,central,,,CB3103,,MX3,right,
720575940634253281,efferent,descending,,,DNae003,PS040,WEDd1,left,CV
720575940612717795,intrinsic,central,,,,IB023,,right,
720575940611905433,afferent,ascending,AN,AN_VES_GNG,AN_VES_GNG_8,,,right,CV
720575940630170421,afferent,ascending,AN,AN_FLA_GNG,AN_FLA_GNG_1,,,left,CV
720575940619128699,intrinsic,central,,,CB2054,,TRdm,left,
720575940635210859,efferent,descending,,,DNpe007,hb-1343489608,putative_primary,left,CV
720575940621701846,intrinsic,central,,,CB2588,,LB5,left,
720575940627822729,intrinsic,central,,,CB1415,,FLAa1,right,
720575940622102182,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_21,,,left,CV
720575940611411057,intrinsic,central,,,CB0653,hb-608166388,VESa1,right,
720575940605095346,intrinsic,central,,,,,LB0_anterior,center,
720575940606667622,intrinsic,central,,,CB3746,,MX3,left,
720575940629764906,intrinsic,central,,,CB2537,,FLAa2,right,
720575940627946261,efferent,descending,,,,DNa10,WEDd1,right,CV
720575940628789525,intrinsic,central,,,,PLP096,LHl4_posterior,left,
720575940624625388,intrinsic,central,,,CB1918,,LB3,right,
720575940606163842,afferent,sensory,unknown_sensory,pharyngeal_nerve_sensory_group1,,,,right,PhN
720575940642666971,intrinsic,central,,,,SAD093,putative_primary,right,
720575940605277641,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940628515115,afferent,ascending,AN,AN_GNG,AN_GNG_78,,,left,CV
720575940612572723,intrinsic,central,,,CB0270,,LB5,right,
720575940620335269,intrinsic,central,,,CB0724,,putative_primary,right,
720575940622892988,afferent,sensory,mechanosensory,,JO-DP,,,left,AN
720575940640945115,intrinsic,central,,,WED092c,WED092,LHp2,right,
720575940639361664,afferent,sensory,mechanosensory,head_bristle,BM_Oc,,,right,AN
720575940625178501,afferent,ascending,AN,AN_GNG,AN_GNG_165,,,right,CV
720575940611843754,intrinsic,central,,,CB3643,,VESa1,left,
720575940631957644,intrinsic,central,,,,PS177,,left,
720575940626890377,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940621776227,afferent,sensory,mechanosensory,head_bristle,BM_Vib,,,left,AN
720575940632829507,intrinsic,central,,,CB1702,,ALl1_ventral,right,
720575940639601752,afferent,sensory,mechanosensory,head_bristle,BM_Taste,,,right,MxLbN
720575940639137955,afferent,ascending,AN,AN_multi,AN_multi_37,,,left,CV
720575940613194818,afferent,ascending,AN,AN_GNG,AN_GNG_165,,,right,CV
720575940636343147,intrinsic,central,LHCENT,,,LHCENT11,primary,right,
720575940633733601,afferent,sensory,gustatory,taste_peg,,,,left,MxLbN
720575940621298164,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940626167634,intrinsic,central,,,CB1479,,LB3,right,
720575940605158572,afferent,ascending,AN,AN_GNG_PRW,AN_GNG_PRW_4,,,left,CV
720575940631262252,afferent,ascending,AN,AN_multi,AN_multi_41,,,left,CV
720575940634325916,afferent,ascending,AN,,,,,left,CV
720575940619079152,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_14,,,left,CV
720575940612898161,intrinsic,central,ALIN,,,ALIN1,putative_primary,right,
720575940606678146,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940622797244,efferent,descending,,,DNg12_c,,MX12,left,CV
720575940630404823,intrinsic,central,,,CB1143,,VLPl&p2_posterior,left,
720575940632863639,intrinsic,central,,,CB2085,,MX7,right,
720575940632300205,intrinsic,central,,,,PS037,AOTUv1_ventral,left,
720575940627484181,intrinsic,central,,,CB0128,,SMPpv2_dorsal,right,
720575940625596676,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940622440308,intrinsic,visual_centrifugal,,,,aMe17c,putative_primary,left,
720575940622828682,intrinsic,central,,,LAL133a,LAL133,DM1_antero_ventral,left,
720575940604458668,intrinsic,central,,,CB0593,,putative_primary,right,
720575940619376500,intrinsic,central,,,CB1476,,VLPl1_or_VLPl5,right,
720575940624518328,intrinsic,central,,,CB1894,,LB3,left,
720575940647518340,intrinsic,central,,,CB0460,,MX3,left,
720575940623183083,afferent,sensory,gustatory,bitter,LB1b,,,right,MxLbN
720575940621065301,efferent,descending,,,DNg88,,putative_primary,left,CV
720575940627366675,efferent,descending,,,DNg72,,MX7__prim,left,CV
720575940635022840,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940615153494,intrinsic,central,,,CB0416,,putative_primary,right,
720575940631454433,afferent,ascending,AN,SA_VTV_pro_meso_meta,SA_VTV_9,,,left,CV
720575940617182365,intrinsic,central,,,,,LB0_anterior,center,
720575940615046854,intrinsic,central,,,CB1662,,MD3,left,
720575940626748702,efferent,descending,,,DNge089,,LB7,left,CV
720575940606324402,afferent,ascending,AN,AN_multi,AN_multi_76,,,left,CV
720575940634825879,efferent,descending,,,DNge045,,LB3,right,CV
720575940619330251,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,right,MxLbN
720575940631603737,afferent,ascending,AN,,,,,right,CV
720575940610611246,intrinsic,central,,,CB0208,,putative_primary,right,
720575940622298631,afferent,sensory,gustatory,bitter,LB1a,,,left,MxLbN
720575940618542808,afferent,ascending,AN,AN_AVLP,AN_AVLP_53,,,left,CV
720575940616440091,intrinsic,central,,,CB1376,,TRdl_b,right,
720575940619405812,intrinsic,central,,,CB1425,,ALl1_ventral,left,
720575940619076731,intrinsic,central,,,CB0898,,putative_primary,left,
720575940640779379,intrinsic,central,,,CB1038,,MD3,right,
720575940639662069,intrinsic,central,,,,,,center,
720575940622898957,intrinsic,central,,,CB0454,,putative_primary,left,
720575940617936641,afferent,ascending,AN,AN_multi,AN_multi_71,,,right,CV
720575940616178026,intrinsic,central,,,,CL118,PSa1,right,
720575940637501784,efferent,descending,,,DNg12_d,,MX12,left,CV
720575940620686360,afferent,ascending,AN,AN_SMP,AN_SMP_1,,,left,CV
720575940625287998,afferent,ascending,AN,AN_GNG,AN_GNG_140,,,right,CV
720575940614736034,efferent,descending,,,DNge140,,MX3,right,CV
720575940621431884,intrinsic,central,,,CB2551,,TRdl_b,right,
720575940625002936,intrinsic,central,,,CB0817,,putative_primary,right,
720575940618424405,intrinsic,central,,,CB1350,,LB19,left,
720575940630174033,afferent,ascending,AN,AN_AVLP,AN_AVLP_28,,,left,CV
720575940637165028,afferent,sensory,gustatory,accessory_pharyngeal_nerve_sensory_group1,,,,right,aPhN
720575940618051801,efferent,descending,,,DNg08_a,,MX3,left,CV
720575940610079957,intrinsic,central,,,CB3527,,LB5,left,
720575940636241264,afferent,ascending,AN,,,,,left,CV
720575940629810882,afferent,ascending,AN,AN_GNG,AN_GNG_122,,,left,CV
720575940624910876,afferent,sensory,mechanosensory,eye_bristle,BM_InOm,,,left,MxLbN
720575940614400443,intrinsic,central,,,CB2774,,LB19,left,
720575940633953434,efferent,descending,,,DNp41,"PS294,PS295,PS298",putative_primary,right,CV
